"nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq"
1096,1984,1,0,0,0,0,10,0,0,0,3500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.02861988544464,0,0,0,1,0,0,0,100
1096,1985,1,0,0,0,0,11,0,0,0,3435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.01299834251404,0,0,0,0,1,0,0,121
1096,1986,0,0,0,0,0,12,1,0,0,2750,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.28433966636658,0,0,0,0,0,1,0,144
1096,1987,1,0,0,0,0,13,0,0,0,2960,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,1,1.40817403793335,0,0,0,0,0,0,1,169
1098,1980,0,0,0,0,0,1,0,0,0,1495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,1.55196785926819,0,0,0,0,0,0,0,1
1098,1981,0,0,0,0,0,2,0,0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,2.12823176383972,1,0,0,0,0,0,0,4
1098,1982,0,0,1,0,0,3,0,0,0,456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.75777578353882,0,1,0,0,0,0,0,9
1098,1983,0,0,0,0,0,4,0,0,0,1968,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.50960743427277,0,0,1,0,0,0,0,16
1098,1984,0,0,0,0,0,5,0,0,0,1920,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.93338620662689,0,0,0,1,0,0,0,25
1098,1985,0,0,0,0,0,6,0,0,0,1560,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.27767586708069,0,0,0,0,1,0,0,36
1098,1986,0,0,0,1,0,7,0,0,0,2248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.26522445678711,0,0,0,0,0,1,0,49
1098,1987,0,0,0,0,0,8,0,0,0,2144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,0,2.28275871276855,0,0,0,0,0,0,1,64
1102,1980,0,0,0,0,0,3,0,0,0,660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13,0,0,0,0.881084501743317,0,0,0,0,0,0,0,9
1102,1981,0,0,1,0,0,4,0,0,0,1820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.04022073745728,1,0,0,0,0,0,0,16
1102,1982,0,0,0,0,0,5,0,0,0,2405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.83300340175629,0,1,0,0,0,0,0,25
1102,1983,0,0,1,0,0,6,0,0,0,2600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.77420020103455,0,0,1,0,0,0,0,36
1102,1984,0,0,1,0,0,7,0,0,0,2600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.82230830192566,0,0,0,1,0,0,0,49
1102,1985,0,0,1,0,0,8,0,0,0,2180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.6572744846344,0,0,0,0,1,0,0,64
1102,1986,0,0,0,0,0,9,0,0,0,2561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,2.77462697029114,0,0,0,0,0,1,0,81
1102,1987,0,0,0,0,0,10,0,0,0,2648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,2.85178589820862,0,0,0,0,0,0,1,100
1107,1980,0,0,0,1,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.54330968856812,0,0,0,0,0,0,0,25
1107,1981,0,0,0,1,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.57021725177765,1,0,0,0,0,0,0,36
1107,1982,0,0,0,1,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.65660178661346,0,1,0,0,0,0,0,49
1107,1983,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.66087162494659,0,0,1,0,0,0,0,64
1107,1984,0,0,0,1,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.00100016593933,0,0,0,1,0,0,0,81
1107,1985,0,0,0,1,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.87132227420807,0,0,0,0,1,0,0,100
1107,1986,0,0,0,1,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.89047539234161,0,0,0,0,0,1,0,121
1107,1987,0,0,0,1,0,12,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,2.0354323387146,0,0,0,0,0,0,1,144
1142,1980,0,0,0,0,0,2,0,1,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,0,1.41311228275299,0,0,0,0,0,0,0,4
1142,1981,0,0,0,0,0,3,1,1,0,2264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.66777348518372,1,0,0,0,0,0,0,9
1142,1982,0,0,0,0,0,4,1,1,0,2310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,1.92209601402283,0,1,0,0,0,0,0,16
1142,1983,0,0,0,0,0,5,0,1,0,2175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,1.74137389659882,0,0,1,0,0,0,0,25
1142,1984,0,0,0,0,0,6,1,1,0,2340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.01105046272278,0,0,0,1,0,0,0,36
1142,1985,0,0,0,0,0,7,1,1,0,2340,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.22354292869568,0,0,0,0,1,0,0,49
1142,1986,0,0,0,0,0,8,1,1,0,2748,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.08856248855591,0,0,0,0,0,1,0,64
1142,1987,0,0,0,0,0,9,1,1,0,2451,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,2.34130764007568,0,0,0,0,0,0,1,81
1156,1980,0,1,0,0,0,5,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.30281758308411,0,0,0,0,0,0,0,25
1156,1981,0,1,0,0,0,6,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.33072447776794,1,0,0,0,0,0,0,36
1156,1982,0,1,0,0,0,7,0,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.29956638813019,0,1,0,0,0,0,0,49
1156,1983,0,1,0,0,0,8,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.63109946250916,0,0,1,0,0,0,0,64
1156,1984,0,1,0,0,0,9,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.6591534614563,0,0,0,1,0,0,0,81
1156,1985,0,1,0,0,0,10,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.64817869663239,0,0,0,0,1,0,0,100
1156,1986,0,1,0,0,0,11,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.55400323867798,0,0,0,0,0,1,0,121
1156,1987,0,1,0,0,0,12,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.93374752998352,0,0,0,0,0,0,1,144
1180,1980,0,0,0,1,0,2,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.85346472263336,0,0,0,0,0,0,0,4
1180,1981,0,0,0,1,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.60943794250488,1,0,0,0,0,0,0,9
1180,1982,0,0,0,1,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,1,1.69050335884094,0,1,0,0,0,0,0,16
1180,1983,0,0,0,0,0,5,0,0,0,2510,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,1,0,1,1.53749525547028,0,0,1,0,0,0,0,25
1180,1984,0,0,0,1,0,6,0,0,0,2180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.04105448722839,0,0,0,1,0,0,0,36
1180,1985,0,0,0,1,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.92011249065399,0,0,0,0,1,0,0,49
1180,1986,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,2.11361908912659,0,0,0,0,0,1,0,64
1180,1987,0,0,0,1,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.21775388717651,0,0,0,0,0,0,1,81
1190,1980,0,1,0,0,0,2,0,0,0,1368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.51034271717072,0,0,0,0,0,0,0,4
1190,1981,0,1,0,0,0,3,0,0,0,1960,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.51085710525513,1,0,0,0,0,0,0,9
1190,1982,0,1,0,0,0,4,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.06189465522766,0,1,0,0,0,0,0,16
1190,1983,0,1,0,0,0,5,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.35071659088135,0,0,1,0,0,0,0,25
1190,1984,0,1,0,0,0,6,0,0,0,2280,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.21604537963867,0,0,0,1,0,0,0,36
1190,1985,1,1,0,0,0,7,0,0,0,1880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1.17391073703766,0,0,0,0,1,0,0,49
1190,1986,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1.34042906761169,0,0,0,0,0,1,0,64
1190,1987,0,1,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.38150584697723,0,0,0,0,0,0,1,81
1204,1980,0,0,0,0,0,5,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,0,1.62238228321075,0,0,0,0,0,0,0,25
1204,1981,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,1,1.75253880023956,1,0,0,0,0,0,0,36
1204,1982,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,1,1,1.93475592136383,0,1,0,0,0,0,0,49
1204,1983,0,0,0,0,0,8,0,0,0,2080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,1,1.77859532833099,0,0,1,0,0,0,0,64
1204,1984,0,0,0,0,0,9,0,0,0,2080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,1,1.86861097812653,0,0,0,1,0,0,0,81
1204,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,1,2.01108431816101,0,0,0,0,1,0,0,100
1204,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,1,2.25137233734131,0,0,0,0,0,1,0,121
1204,1987,0,0,0,0,0,12,0,0,0,2080,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,2.25054359436035,0,0,0,0,0,0,1,144
1249,1980,0,0,0,0,0,5,0,0,0,2585,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.53074657917023,0,0,0,0,0,0,0,25
1249,1981,0,0,0,0,0,6,0,0,0,3050,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,1,0,1.33999288082123,1,0,0,0,0,0,0,36
1249,1982,1,0,0,0,0,7,0,0,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,1.65956914424896,0,1,0,0,0,0,0,49
1249,1983,1,0,0,0,0,8,0,0,0,2800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.38342261314392,0,0,1,0,0,0,0,64
1249,1984,1,0,0,0,0,9,0,0,1,3085,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1.51150619983673,0,0,0,1,0,0,0,81
1249,1985,0,0,0,0,0,10,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,1,0,1.42503523826599,0,0,0,0,1,0,0,100
1249,1986,0,0,0,0,0,11,0,0,0,2188,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,0,1.44395983219147,0,0,0,0,0,1,0,121
1249,1987,0,0,0,0,0,12,0,0,0,2404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,0,1.44437909126282,0,0,0,0,0,0,1,144
1272,1980,0,0,0,0,0,3,0,0,0,1560,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.75086581707001,0,0,0,0,0,0,0,9
1272,1981,0,0,0,0,0,4,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.83237636089325,1,0,0,0,0,0,0,16
1272,1982,0,0,0,0,0,5,0,0,0,1560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,1,1.75504183769226,0,1,0,0,0,0,0,25
1272,1983,0,0,0,0,0,6,0,0,1,1560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.78210544586182,0,0,1,0,0,0,0,36
1272,1984,0,0,0,0,0,7,0,0,0,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.72176706790924,0,0,0,1,0,0,0,49
1272,1985,0,0,0,0,0,8,0,0,0,2203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,1,1.7333105802536,0,0,0,0,1,0,0,64
1272,1986,0,0,0,0,0,9,0,0,0,2104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,1.7646815776825,0,0,0,0,0,1,0,81
1272,1987,0,0,0,0,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,1.90759897232056,0,0,0,0,0,0,1,100
1311,1980,0,0,0,0,0,2,0,0,0,4057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0.556780099868774,0,0,0,0,0,0,0,4
1311,1981,0,0,0,0,0,3,0,0,0,4732,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1.55471301078796,1,0,0,0,0,0,0,9
1311,1982,0,0,0,0,0,4,0,0,0,4732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1.68683362007141,0,1,0,0,0,0,0,16
1311,1983,0,0,0,0,0,5,0,0,0,4932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,1.64479279518127,0,0,1,0,0,0,0,25
1311,1984,0,0,0,0,0,6,0,0,0,3060,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2.21279001235962,0,0,0,1,0,0,0,36
1311,1985,0,0,0,0,0,7,0,0,0,3860,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1.89487683773041,0,0,0,0,1,0,0,49
1311,1986,0,0,0,0,0,8,0,0,0,4418,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,1.79108273983002,0,0,0,0,0,1,0,64
1311,1987,0,0,0,0,0,9,0,0,0,2845,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,2.05870938301086,0,0,0,0,0,0,1,81
1316,1980,0,0,1,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.54330968856812,0,0,0,0,0,0,0,16
1316,1981,0,0,0,1,0,5,0,0,0,1920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.68948066234589,1,0,0,0,0,0,0,25
1316,1982,0,0,0,0,0,6,0,0,0,1840,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,0,1.87764418125153,0,1,0,0,0,0,0,36
1316,1983,0,0,0,0,0,7,0,0,0,2055,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,0,2.58925437927246,0,0,1,0,0,0,0,49
1316,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,2.73859906196594,0,0,0,1,0,0,0,64
1316,1985,0,0,0,1,0,9,0,0,0,2310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,1.86175286769867,0,0,0,0,1,0,0,81
1316,1986,0,0,0,1,0,10,0,0,0,2155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,1.91114211082458,0,0,0,0,0,1,0,100
1316,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,1,0,1.90759897232056,0,0,0,0,0,0,1,121
1318,1980,0,0,0,1,0,8,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.05977630615234,0,0,0,0,0,0,0,64
1318,1981,1,0,0,0,0,9,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.46770167350769,1,0,0,0,0,0,0,81
1318,1982,1,0,0,0,0,10,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1.33976316452026,0,1,0,0,0,0,0,100
1318,1983,1,0,0,0,0,11,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1.29462718963623,0,0,1,0,0,0,0,121
1318,1984,0,0,0,0,0,12,0,0,0,2600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1.25176346302032,0,0,0,1,0,0,0,144
1318,1985,1,0,0,0,0,13,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1.33220255374908,0,0,0,0,1,0,0,169
1318,1986,0,0,0,0,0,14,0,0,0,2288,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.28594088554382,0,0,0,0,0,1,0,196
1318,1987,1,0,0,0,0,15,0,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.28619563579559,0,0,0,0,0,0,1,225
1345,1980,0,0,0,0,0,4,0,0,0,1970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.76469814777374,0,0,0,0,0,0,0,16
1345,1981,0,0,0,0,0,5,0,0,0,2310,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,-0.723918855190277,1,0,0,0,0,0,0,25
1345,1982,0,0,0,0,0,6,0,0,0,2145,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,1.89084339141846,0,1,0,0,0,0,0,36
1345,1983,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,2.08831548690796,0,0,1,0,0,0,0,49
1345,1984,0,0,0,0,0,8,0,0,0,2310,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.20627546310425,0,0,0,1,0,0,0,64
1345,1985,0,0,0,0,0,9,0,0,0,2340,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,2.15900444984436,0,0,0,0,1,0,0,81
1345,1986,0,0,0,0,0,10,0,0,0,2155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,2.22129702568054,0,0,0,0,0,1,0,100
1345,1987,0,0,0,0,0,11,0,0,0,3790,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,1.58385419845581,0,0,0,0,0,0,1,121
1397,1980,0,0,0,0,0,5,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.77008306980133,0,0,0,0,0,0,0,25
1397,1981,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.60171592235565,1,0,0,0,0,0,0,36
1397,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1,1.54740250110626,0,1,0,0,0,0,0,49
1397,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.7860347032547,0,0,1,0,0,0,0,64
1397,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.68254637718201,0,0,0,1,0,0,0,81
1397,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.72049939632416,0,0,0,0,1,0,0,100
1397,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.79996144771576,0,0,0,0,0,1,0,121
1397,1987,0,0,0,0,0,12,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,1,1.7609955072403,0,0,0,0,0,0,1,144
1434,1980,0,0,0,1,0,2,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0.206286430358887,0,0,0,0,0,0,0,4
1434,1981,0,0,0,1,0,3,0,0,0,2086,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,1.12104964256287,1,0,0,0,0,0,0,9
1434,1982,0,0,0,0,0,4,0,0,0,2284,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,1,1.08611738681793,0,1,0,0,0,0,0,16
1434,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,1,1.26891481876373,0,0,1,0,0,0,0,25
1434,1984,0,0,0,0,1,6,0,0,0,3028,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,1,1.09937262535095,0,0,0,1,0,0,0,36
1434,1985,0,0,0,0,0,7,0,0,0,2640,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,1,1.34522914886475,0,0,0,0,1,0,0,49
1434,1986,0,0,1,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,1.9000449180603,0,0,0,0,0,1,0,64
1434,1987,0,0,0,0,0,9,0,0,0,2820,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,0,1.51539182662964,0,0,0,0,0,0,1,81
1492,1980,0,0,0,0,0,4,0,0,0,1328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,13,0,0,0,2.03645539283752,0,0,0,0,0,0,0,16
1492,1981,0,0,0,0,0,5,0,0,0,2042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,1,0,1.14236831665039,1,0,0,0,0,0,0,25
1492,1982,0,0,0,0,0,6,0,0,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,1.37853586673737,0,1,0,0,0,0,0,36
1492,1983,0,0,0,0,0,7,0,0,0,2090,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,1.47375380992889,0,0,1,0,0,0,0,49
1492,1984,0,0,0,0,0,8,0,0,1,2080,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.47490704059601,0,0,0,1,0,0,0,64
1492,1985,0,0,0,0,0,9,0,0,0,2295,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.41628241539001,0,0,0,0,1,0,0,81
1492,1986,0,0,0,0,0,10,0,0,0,2220,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.49843335151672,0,0,0,0,0,1,0,100
1492,1987,0,0,0,0,0,11,0,0,0,2272,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,1.50085258483887,0,0,0,0,0,0,1,121
1496,1980,0,0,0,0,0,1,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,0,1,1,1.17833602428436,0,0,0,0,0,0,0,1
1496,1981,0,0,0,0,0,2,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,12,0,1,1,1.08728718757629,1,0,0,0,0,0,0,4
